Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
147115,147328953,G,7.93046,2.98987,2.57535,-6.87817,3.94611,-1.32243,0.711051,1,G,30.0779,10.1437,-2.74418,28.1823,10.5083,1.71275,-0.264206,-1,28.605
147115,147477092,G,10.543,0.249419,4.12742,9.69775,4.13495,1.5882,1.51044,-1,G,14.6431,5.55307,0.333859,13.5448,5.5631,1.62272,0.0600492,-1,6.36816
147115,147562148,G,15.998,-7.31792,6.31547,12.7471,9.66629,1.08981,2.42959,1,T,5.25536,-3.52448,-0.30727,3.88474,3.53785,0.949036,-3.05463,1,4.62947
147115,147624596,G,15.1454,1.13687,5.67481,13.9955,5.78757,1.61642,1.37308,-1,T,22.2238,-2.59484,8.70981,20.2804,9.08813,1.54263,1.86035,1,3.54627
147115,147757756,G,29.1691,-3.52856,-4.37616,-28.6221,5.62152,-2.33023,-2.24938,-1,T,8.12109,0.103375,-2.02313,-7.86366,2.02577,-2.06564,-1.51974,1,2.5818
147115,147796212,G,8.62979,4.78529,-4.33727,5.72286,6.4584,0.798507,-0.736327,-1,T,3.62727,-1.35467,-0.329257,3.347,1.39411,1.60975,-2.90316,1,5.8675
147115,147812340,G,6.67211,0.443745,-3.04407,5.91969,3.07624,1.40927,-1.42604,-1,G,20.6026,-0.485584,-4.67705,20.0586,4.70219,2.15724,-1.67425,1,3.06985
147115,147957540,G,30.0309,-4.21181,-5.89662,29.1433,7.24634,2.09999,-2.19104,-1,T,3.74545,0.371514,-0.866641,3.62328,0.942915,2.05582,-1.16581,1,2.58862
147115,148190164,G,10.4083,9.56491,-0.141022,-4.10039,9.56595,-0.416498,-0.0147426,1,T,3.78694,0.757984,-0.813465,3.61849,1.11188,1.89597,-0.820689,1,9.68494
147115,148307532,G,18.671,4.1847,4.68744,-17.5816,6.28362,-1.75256,0.842003,-1,T,7.0919,0.204615,2.48549,-6.63809,2.4939,-1.70568,1.48866,1,2.5334
147115,147176682,G,15.0034,7.0925,2.97568,-12.8815,7.69144,-1.28796,0.397248,1,G,5.97518,-1.26563,-1.42702,5.66158,1.90741,1.80834,-2.29633,-1,18.7516
147115,147247522,G,10.7431,2.86923,-3.47394,-9.75205,4.50564,-1.51483,-0.880444,1,G,9.01748,-6.4673,3.46289,-5.24273,7.33604,-0.66463,2.64999,-1,12.3568
147115,147291530,G,15.8603,2.42,-5.36506,-14.7274,5.8856,-1.64808,-1.14706,-1,G,3.66584,-2.93906,-2.18231,0.163371,3.66068,0.0446137,-2.5029,-1,10.5795
147115,147413730,G,20.8292,6.10168,-1.5218,19.8569,6.28859,1.86714,-0.244421,1,T,3.17061,-0.0331976,-0.943782,3.02486,0.944366,1.88078,-1.60596,-1,3.0836
147115,147483021,G,12.6281,2.60688,-1.39221,-12.277,2.95534,-2.13144,-0.490518,-1,T,3.00258,0.449274,0.856772,-2.8405,0.967423,-1.79806,1.08784,1,2.48073
147115,147524285,G,10.4756,-8.83089,2.56192,-5.01792,9.195,-0.521729,2.85923,1,T,5.79552,0.526345,-0.961848,5.68988,1.09644,2.34892,-1.07009,1,13.8843
147115,147564973,G,9.34398,2.23042,8.08424,-4.11936,8.38628,-0.473329,1.3016,-1,T,4.8578,-3.22952,2.54585,-2.58377,4.11232,-0.592941,2.47402,1,6.53924
147115,147580397,G,7.89233,4.58332,2.44548,5.94058,5.19492,0.979318,0.490135,-1,G,6.23135,-5.37793,0.640565,3.07995,5.41595,0.541784,3.02304,1,10.3901
147115,147660517,G,13.1666,-2.58371,5.67124,11.5978,6.23206,1.37968,1.99828,1,G,16.4258,-2.25934,9.91644,12.8979,10.1706,1.05888,1.79481,-1,3.03962
147115,147703165,G,24.8992,7.37354,1.17221,23.7533,7.46614,1.87432,0.157656,-1,G,57.49,-14.4472,-1.63126,55.6211,14.539,2.05154,-3.02916,-1,20.9153
147115,147732933,G,77.1126,-7.0456,-12.8035,-75.7151,14.614,-2.34733,-2.07386,1,T,5.98734,0.881403,-1.99469,-5.57507,2.18074,-1.66801,-1.15472,1,6.36626
147115,147760629,G,15.9156,-4.86493,-4.82332,-14.3654,6.85069,-1.48616,-2.36049,-1,G,4.63061,2.92588,-3.17626,-1.66792,4.3185,-0.377216,-0.826407,1,9.8655
147115,147795141,G,47.1352,-6.11677,-7.89054,-46.0656,9.98376,-2.23379,-2.23023,-1,G,28.3935,1.67389,11.5448,25.8862,11.6655,1.53751,1.42681,1,72.5553
147115,147831405,G,28.6905,-0.72997,-5.2948,28.188,5.34488,2.36477,-1.7078,1,T,6.43003,-1.39354,-0.818091,6.22277,1.61593,2.0579,-2.61074,-1,2.73323
147115,147902093,G,16.105,-0.55211,10.3247,-12.3473,10.3395,-1.01224,1.62422,1,T,3.47357,0.0803114,-1.01761,3.31851,1.02077,1.89496,-1.49204,-1,14.6614
147115,147909021,G,21.361,4.71613,0.369208,-20.8304,4.73056,-2.18817,0.0781269,-1,T,3.67802,0.686062,-0.763561,-3.53029,1.0265,-1.94887,-0.838809,-1,2.04281
147115,148011117,G,32.1177,7.47552,10.5675,29.3935,12.9444,1.55856,0.955118,-1,T,13.5189,3.9951,3.40692,12.4572,5.25052,1.59883,0.706103,-1,2.08722
147115,148019973,G,13.0012,-3.03213,-0.0320094,-12.6422,3.0323,-2.13495,-3.13104,1,T,4.63413,1.32634,1.53638,-4.16466,2.02969,-1.46659,0.858638,1,4.83339
147115,148033437,G,11.8651,4.51302,0.0349949,10.9727,4.51316,1.6214,0.00775405,1,G,5.66936,2.86159,1.62188,4.61642,3.28925,1.14001,0.515631,-1,2.70288
147115,148045749,G,6.62571,-5.27649,2.25697,3.30962,5.73893,0.548741,2.7374,1,G,5.45402,-3.97805,-0.777379,3.64774,4.05329,0.808826,-2.94861,-1,3.11117
147115,147215635,G,7.31616,-1.3819,-6.14482,3.72109,6.29829,0.560928,-1.792,-1,G,16.7645,-9.15668,13.9655,1.46915,16.6997,0.0878621,2.15114,1,19.5119
147115,147226723,G,17.5713,7.43841,0.255885,15.9168,7.44281,1.50393,0.0343869,1,G,4.44077,-3.64704,-1.24312,2.20523,3.85308,0.544952,-2.81308,-1,11.8649
147115,147240075,G,15.1973,-2.45744,2.72014,-14.7482,3.66582,-2.10032,2.3055,-1,G,8.90178,-2.09369,2.92776,-8.14096,3.59935,-1.55493,2.1916,1,2.05956
147115,147346531,G,45.4997,2.55872,12.4769,43.6806,12.7366,1.94618,1.36852,-1,T,11.5381,0.502846,2.13451,11.3273,2.19294,2.34436,1.33944,-1,2.14008
147115,147366907,G,18.0377,4.48277,-4.98358,16.7457,6.70308,1.64656,-0.838253,1,G,5.79043,-2.37945,-2.21925,4.78864,3.25375,1.17898,-2.39102,1,6.91016
147115,147451590,G,7.78418,2.14528,3.9301,-6.36666,4.47749,-1.15066,1.07114,-1,T,5.24947,0.94901,0.322363,-5.15181,1.00227,-2.33956,0.327455,1,3.08911
147115,147684126,G,22.2664,-3.94122,-7.55789,-20.5701,8.52378,-1.61453,-2.05147,1,G,11.6928,3.62818,5.62803,-9.58497,6.69615,-1.15611,0.998183,1,15.4945
147115,147801278,G,3.20826,1.05708,0.899338,2.89059,1.38789,1.48003,0.704942,1,T,23.202,5.44235,-1.98104,22.4673,5.79169,2.065,-0.349096,1,3.32689
147115,147853150,G,18.6091,-0.279907,3.61501,18.2522,3.62583,2.31907,1.64807,-1,T,4.62581,1.132,-0.235164,4.47774,1.15617,2.06342,-0.204828,1,3.3262
147115,147878542,G,16.7658,-2.47627,2.5013,-16.3919,3.51972,-2.24289,2.35116,1,G,7.07028,-2.01995,2.91146,6.11726,3.54356,1.31408,2.17735,-1,20.3243
147115,148159238,G,16.5782,-3.78383,5.8325,15.0496,6.95237,1.51495,2.14629,1,T,4.13523,-1.96068,0.405705,3.61664,2.00222,1.35351,2.93755,1,2.95016
147115,148242590,G,23.4796,7.05351,2.34379,22.2719,7.43272,1.81733,0.320808,-1,T,2.79233,0.574556,-0.465913,2.6905,0.739723,2.00274,-0.681359,-1,2.31995
147115,148289958,G,16.6116,-9.64592,-13.2047,2.91974,16.3526,0.177614,-2.20169,1,T,6.1695,-2.49458,-5.54733,1.0275,6.08242,0.168137,-1.99339,1,2.08939
147115,148422455,G,27.8798,-5.91903,7.58312,26.1674,9.6197,1.72604,2.23357,-1,T,13.3998,-2.95783,2.12994,12.8941,3.64492,1.97599,2.5175,1,2.2496
147115,148474327,G,14.7293,5.81796,0.829212,13.5057,5.87675,1.56954,0.141573,1,G,4.83177,4.28988,-1.6434,-1.49364,4.5939,-0.319663,-0.365842,-1,11.641
147115,148514783,G,11.0614,-0.555447,-3.53272,10.4668,3.57612,1.79506,-1.72675,1,G,10.2071,4.6248,-0.802224,9.06319,4.69386,1.41228,-0.171753,1,5.96453
147115,148526543,G,8.94,1.56121,-5.12351,7.15714,5.3561,1.10037,-1.27502,1,T,4.05627,1.30142,-0.0545967,-3.83998,1.30256,-1.80188,-0.0419272,1,11.0857
147115,148555327,G,7.76489,0.00481348,-1.84177,-7.54256,1.84178,-2.11756,-1.56818,1,G,11.2973,6.41404,-6.27278,6.86506,8.9715,0.70527,-0.774264,-1,15.9956
147115,148551215,G,17.7717,2.59809,-3.25065,17.2773,4.16135,2.1309,-0.896511,-1,G,6.36171,-2.61853,3.9357,-4.25602,4.7272,-0.80911,2.15787,1,20.3076
147115,148582687,G,5.1967,-3.71833,0.0347664,3.62868,3.71849,0.864192,3.13224,1,T,3.84546,3.36116,1.64484,0.879483,3.74205,0.232916,0.455104,1,7.64778
147115,148652415,G,13.6723,4.06406,-7.14018,10.928,8.21577,1.09669,-1.05335,-1,T,6.14977,1.55899,-0.932672,-5.87436,1.81668,-1.88983,-0.539136,-1,16.4495
147115,148693535,G,5.47954,3.99191,3.46096,-1.44934,5.28333,-0.270995,0.714278,-1,T,3.92327,0.276357,-1.37262,3.66339,1.40016,1.68962,-1.37212,1,7.80586
147115,148708495,G,11.1782,1.94977,3.74603,10.3492,4.22307,1.62874,1.09089,-1,G,7.74979,-2.91639,5.08819,5.06489,5.86472,0.78158,2.09125,-1,6.45722
147115,148827287,G,12.3042,-0.488515,-5.45338,11.0184,5.47522,1.44917,-1.66014,-1,G,9.30575,0.0920031,3.96289,8.4186,3.96395,1.49766,1.54758,1,9.3175
147115,148881767,G,13.4141,-7.6285,-5.60099,9.50584,9.46388,0.884505,-2.50827,1,T,8.87234,-2.10623,0.425159,-8.60757,2.14871,-2.09615,2.94241,-1,19.3474
147115,148958375,G,9.28473,-1.71679,0.902438,9.07928,1.93953,2.24792,2.65763,1,T,4.70416,0.525161,-1.06878,4.54971,1.19083,2.05026,-1.11408,1,2.91411
147115,149031663,G,6.91534,-0.983105,1.34402,6.71103,1.6652,2.102,2.20233,1,G,17.7781,11.9892,4.22186,-12.4292,12.7108,-0.865617,0.338578,1,20.6144
147115,149121951,G,13.4053,5.25753,-0.963381,12.2931,5.34506,1.57024,-0.181228,1,G,21.3713,4.91921,-0.126576,20.7968,4.92084,2.14818,-0.0257253,-1,3.11681
147115,149166807,G,161.164,-11.7701,44.4335,154.47,45.966,1.92668,1.82974,-1,T,6.65371,0.773761,1.40485,6.45665,1.60384,2.10094,1.06736,-1,6.58419
147115,149179903,G,13.2538,-9.73014,-6.80109,5.89261,11.8714,0.477963,-2.53156,-1,T,3.47177,-0.883779,-0.226425,3.34809,0.912324,2.01136,-2.89079,-1,5.68459
147115,149267839,G,8.68911,1.54991,8.2775,2.13781,8.42136,0.251205,1.3857,1,G,6.80616,-0.755636,6.52241,1.7888,6.56603,0.26917,1.68613,-1,2.23983
147115,149297423,G,10.2022,1.84255,1.30208,9.94902,2.25619,2.18956,0.615192,-1,G,13.1979,-12.9029,-1.40655,2.38941,12.9794,0.183068,-3.03301,1,16.5222
147115,149327167,G,11.7113,-8.30631,-4.51491,6.9111,9.45405,0.677894,-2.64371,1,T,3.30559,-0.363569,-0.745396,-3.19812,0.829336,-2.05924,-2.0246,-1,10.4347
147115,149373087,G,39.1911,12.8048,10.0745,-35.6437,16.2929,-1.52455,0.666623,-1,T,10.6475,4.25596,1.23335,-9.68107,4.43107,-1.52336,0.282066,-1,3.25762
147115,149401839,G,26.5025,-8.97675,0.416557,24.9322,8.98641,1.74459,3.09522,-1,T,4.92813,-1.29531,1.0278,4.64124,1.65354,1.75553,2.47084,-1,2.3861
147115,149438359,G,15.6698,0.264536,13.6554,7.68048,13.658,0.536268,1.55143,1,G,6.65072,-0.174287,4.57968,4.81841,4.58299,0.917234,1.60883,-1,3.07484
147115,149471591,G,33.7003,9.03723,-1.61901,32.4254,9.1811,1.97441,-0.177268,1,G,29.1457,8.37204,-4.31467,27.5817,9.41846,1.79558,-0.475865,-1,3.23577
147115,149492471,G,7.36398,-0.561142,-4.00711,-6.15185,4.04621,-1.20602,-1.70993,-1,G,6.28586,4.95617,3.11474,2.28815,5.85365,0.381565,0.561081,1,12.2995
147115,149526359,G,6.67223,-4.14512,1.03475,-5.12393,4.27232,-1.01555,2.89696,1,T,4.66171,0.668302,-0.602804,4.57279,0.9,2.32818,-0.733915,-1,10.7647
147115,149532207,G,6.83522,-0.675236,-1.65963,-6.59536,1.79174,-2.01429,-1.9572,-1,G,5.97688,3.75027,3.40503,-3.17067,5.06544,-0.590942,0.737186,-1,7.50148
147115,148394616,G,17.3281,6.81387,3.15612,-15.6161,7.50933,-1.47866,0.433769,-1,G,9.61883,-4.73609,-2.19054,8.07971,5.21815,1.22131,-2.70838,-1,25.77
147115,148540864,G,5.7153,-1.96022,-1.74447,-5.07621,2.62405,-1.41395,-2.41436,-1,T,5.26331,2.29953,-1.88898,-4.33995,2.97591,-1.17144,-0.687692,1,4.30682
147115,148572640,G,29.1866,4.81942,3.15906,-28.6119,5.7625,-2.30559,0.580222,1,G,9.00853,1.66673,2.85044,8.3809,3.30197,1.66131,1.04168,1,31.1672
147115,148601928,G,24.424,-7.09213,5.67764,22.6713,9.08482,1.64557,2.46651,-1,T,11.6373,-4.80607,1.33165,10.514,4.98714,1.49101,2.8713,1,2.9083
147115,148737120,G,7.64951,0.0104078,-1.48573,7.50308,1.48577,2.32219,-1.56379,1,G,10.4316,8.36588,5.97198,-1.77582,10.2787,-0.171918,0.619961,-1,14.2771
147115,148831784,G,12.263,9.22641,-2.77704,7.58495,9.63528,0.722647,-0.292363,1,T,9.16023,-1.34809,1.30095,-8.96598,1.87345,-2.26954,2.37399,-1,19.8192
147115,148838096,G,18.4742,0.969117,3.78432,-18.0561,3.90644,-2.23551,1.3201,-1,T,5.64998,-1.06236,1.58698,-5.31638,1.90974,-1.74777,2.16071,1,2.61549
147115,148939976,G,10.5172,-0.590195,4.64529,-9.41663,4.68263,-1.44853,1.69717,-1,G,8.57587,0.914341,5.76794,-6.27927,5.83996,-0.933578,1.41358,1,3.10531
147115,148959056,G,37.6843,11.2993,0.530039,35.9463,11.3118,1.87322,0.0468745,1,T,5.11226,0.999858,0.723356,4.95995,1.23408,2.09934,0.626298,1,2.31949
147115,148977168,G,37.7285,7.94297,7.48047,-36.1162,10.9109,-1.9122,0.755421,1,G,5.46489,2.68577,0.874633,4.67713,2.8246,1.27822,0.314823,1,26.3529
147115,149255128,G,11.1228,-7.96734,1.95251,-7.51095,8.20309,-0.820435,2.90126,1,T,5.78762,-1.27949,-1.16241,5.52241,1.72867,1.87825,-2.4041,1,13.9957
147115,149264624,G,36.2495,-5.31829,-8.7868,34.7638,10.2709,1.93355,-2.11507,1,T,5.4622,0.919796,0.677675,-5.34033,1.14248,-2.24648,0.634978,1,28.0895
147115,149323064,G,21.6716,4.50721,-1.6965,21.1294,4.81592,2.18463,-0.359994,1,T,3.3535,-0.00663944,-0.787318,3.25805,0.787346,2.12765,-1.57923,-1,2.25402
147115,149337632,G,8.56399,-4.36282,1.27611,-7.25728,4.54562,-1.24715,2.85703,-1,G,6.50211,-3.56481,3.36448,-4.27068,4.90179,-0.787342,2.3851,1,3.11628
147115,149345296,G,9.04359,-5.99063,-6.70133,0.989905,8.98863,0.109907,-2.30026,-1,T,5.26586,-4.32757,-2.8975,-0.771217,5.20801,-0.147547,-2.5516,-1,2.47181
147115,148352913,G,15.0342,2.21763,-2.08899,14.7219,3.04659,2.279,-0.755537,1,T,2.83599,-0.831648,-0.679666,-2.62261,1.07405,-1.62539,-2.45642,1,12.7814
147115,148361425,G,11.2179,-2.75953,-5.24522,-9.52381,5.92684,-1.25263,-2.05511,-1,G,6.89842,-3.44705,-2.61807,-5.37034,4.32856,-1.04175,-2.49203,1,2.45205
147115,148400929,G,11.4812,-1.46817,3.37703,10.8742,3.68237,1.80349,1.9809,-1,G,8.46135,-7.37444,-1.74919,3.76048,7.57905,0.477782,-2.9087,1,10.1337
147115,148439761,G,10.6113,0.86815,5.81519,-8.83285,5.87963,-1.19603,1.4226,1,T,4.54766,1.17411,-0.750746,4.32757,1.39361,1.85123,-0.5689,1,13.4044
147115,148528361,G,4.56995,3.70555,-1.17645,-2.3996,3.88782,-0.583524,-0.307419,1,T,11.8882,0.522547,-1.98001,11.7101,2.0478,2.44439,-1.31277,-1,12.5039
147115,148576041,G,8.59378,5.59774,-5.39543,-3.66013,7.77466,-0.454922,-0.766998,-1,G,5.20262,-1.74492,3.71349,3.19709,4.10301,0.716347,2.01006,1,13.1321
147115,148670633,G,10.2009,0.945122,3.42932,9.55999,3.55718,1.71471,1.30187,-1,G,11.2373,-2.1723,-2.85483,10.6488,3.58733,1.80842,-2.22125,-1,7.02602
147115,148682849,G,10.5336,-1.94896,-0.904907,10.3115,2.14879,2.27219,-2.70691,1,T,2.72552,0.92994,-0.281472,2.54427,0.971604,1.69041,-0.293911,1,2.84362
147115,148687097,G,9.67914,-4.60288,0.258844,8.51006,4.61015,1.37254,3.08542,1,G,11.705,4.72455,1.74604,10.5653,5.03686,1.48645,0.354,-1,9.45395
147115,148739209,G,13.8311,7.86002,4.58631,-10.4151,9.10023,-0.979947,0.528198,1,T,4.99061,1.90952,0.826215,-4.53498,2.0806,-1.52121,0.408359,-1,2.45205
147115,148779905,G,15.6325,0.255187,-4.9365,-14.83,4.94309,-1.81849,-1.51915,-1,T,5.53173,-0.851129,-1.03965,-5.36503,1.34361,-2.09301,-2.25682,-1,2.00366
147115,148837929,G,12.0098,3.34102,-4.18872,-10.7479,5.35796,-1.4463,-0.897506,1,G,5.66465,-0.940853,5.57486,0.33594,5.65369,0.0593846,1.73799,-1,14.0106
147115,148906353,G,23.1238,4.07867,8.19332,21.2352,9.15238,1.5783,1.10891,-1,T,3.96253,1.02755,0.501392,3.79252,1.14335,1.9142,0.453959,-1,2.36893
147115,148976001,G,23.7014,14.2832,-1.46481,-18.8572,14.3581,-1.08656,-0.102198,1,T,7.93396,-1.50243,0.64617,7.76284,1.63549,2.26147,2.73542,1,26.7151
147115,149203553,G,57.8892,14.641,-12.4409,54.6079,19.2129,1.76735,-0.704339,1,T,6.68677,2.06567,-0.687362,6.32157,2.17703,1.78757,-0.32123,1,2.49032
147115,149403809,G,17.7856,4.25355,-1.92116,17.162,4.66729,2.01326,-0.424234,-1,G,11.6753,-8.71606,2.06628,7.48743,8.95764,0.760434,2.90882,1,15.5053
147115,149459905,G,5.94439,1.85226,3.72681,4.24319,4.16173,0.895146,1.10954,-1,G,3.95007,-2.68987,-2.8832,-0.208882,3.94313,-0.052949,-2.32152,1,8.95609
147115,149528425,G,33.6727,6.88511,14.8094,-29.4468,16.3317,-1.35192,1.13561,1,T,12.9348,1.07803,4.82889,-11.9507,4.94776,-1.61533,1.35115,1,3.07157
147115,148369866,G,24.8794,1.12686,-10.7655,-22.401,10.8244,-1.47429,-1.4665,1,T,6.37237,-2.70401,-3.37523,-4.67889,4.3248,-0.9381,-2.24623,-1,6.3954
147115,148403378,G,4.52608,-0.167106,4.35912,1.20181,4.36233,0.272127,1.60911,1,T,5.56034,0.247003,-2.03012,5.16951,2.04509,1.65749,-1.44972,1,7.46401
147115,148432490,G,38.4177,1.41698,-9.21765,37.2684,9.32593,2.09379,-1.41827,-1,T,4.66847,0.869074,-0.756994,4.52274,1.15253,2.07616,-0.71658,1,2.27979
147115,148514322,G,15.9094,4.4137,-3.98508,14.7559,5.94656,1.64031,-0.73441,1,G,7.33885,-4.33348,3.81911,4.5258,5.77622,0.71975,2.4192,1,12.9871
147115,148509578,G,7.72732,1.94303,2.43103,-7.07213,3.11211,-1.55924,0.896506,-1,T,3.60298,-0.911813,-0.753221,-3.4017,1.18269,-1.77857,-2.45116,-1,3.84657
147115,148533586,G,6.68754,1.33268,-4.16688,-5.05698,4.37481,-0.987453,-1.26125,1,G,7.95905,7.91663,-0.785071,-0.214376,7.95546,-0.0269438,-0.0988443,-1,8.75578
147115,148606330,G,4.25536,3.2888,-2.69682,0.0887365,4.25312,0.0208624,-0.686819,1,G,11.4284,-4.4195,-7.14304,-7.74867,8.3997,-0.825492,-2.12486,-1,9.44478
147115,148687682,G,14.351,-0.326968,-2.7864,14.0737,2.80552,2.31566,-1.68761,-1,T,3.50708,0.607676,0.510281,3.4145,0.793509,2.1657,0.698499,1,2.79542
147115,148707266,G,11.3153,0.835486,10.0133,5.2019,10.0481,0.496986,1.48755,1,G,6.38474,-5.17127,2.21952,-3.01422,5.62746,-0.512848,2.73617,1,11.8348
147115,148719026,G,49.6883,6.15062,12.4277,47.7141,13.8665,1.94938,1.11123,1,T,3.25025,0.759275,-0.0296096,3.15842,0.759853,2.13202,-0.0389774,-1,3.60764
147115,148799602,G,5.97699,-5.06045,-0.487525,3.14125,5.08388,0.584099,-3.04555,1,T,3.32169,1.20822,-0.10588,3.09054,1.21285,1.66497,-0.0874093,1,5.69548
147115,149113418,G,19.3303,-3.11564,2.10135,-18.9612,3.75804,-2.32132,2.54822,1,G,13.7516,-0.389951,-7.94183,-11.2192,7.9514,-1.14434,-1.61986,-1,11.7114
147115,149214898,G,8.47989,0.455012,4.3091,7.28848,4.33306,1.29169,1.46559,1,G,5.08832,-2.83942,-2.60886,-3.31835,3.85596,-0.779274,-2.39849,-1,12.6395
147115,149298522,G,7.24542,-4.91971,3.33052,4.14597,5.94104,0.650907,2.54649,1,T,4.21238,-3.88608,0.0669459,1.62078,3.88665,0.405784,3.12437,1,2.99019
147115,149311202,G,14.1684,5.5804,3.07878,-12.6536,6.37336,-1.43708,0.504158,-1,G,7.02392,-2.5798,-2.24203,6.13532,3.41791,1.34804,-2.42613,-1,19.9229
147115,149413506,G,33.6342,-7.01486,-5.98881,-32.3447,9.22356,-1.96757,-2.43494,1,T,3.85411,-1.58495,0.926245,-3.38718,1.83575,-1.37214,2.61272,-1,5.38755
147115,149445114,G,33.3494,9.5172,13.9365,-28.764,16.8761,-1.30306,0.971641,-1,T,4.58916,2.24871,0.261916,-3.99048,2.26391,-1.33215,0.115951,-1,5.14259
147115,148378547,G,10.1864,0.206131,9.22607,-4.31141,9.22837,-0.451675,1.54846,1,T,6.64309,-0.904079,-0.686069,6.54457,1.13492,2.45265,-2.49245,1,14.3117
147115,148414323,G,5.7857,4.428,-2.53876,2.72227,5.10416,0.510834,-0.520587,1,G,6.66909,-6.48603,1.11113,1.07815,6.58052,0.163115,2.97193,1,11.5933
147115,148418059,G,7.76084,-1.9277,0.890069,-7.464,2.12326,-1.96993,2.70903,-1,G,24.7864,8.15361,-21.4779,-9.30439,22.9735,-0.394679,-1.20797,1,17.7629
147115,148533155,G,17.9193,-2.73026,9.24897,-15.1027,9.64353,-1.23088,1.85784,-1,T,15.4433,11.6642,6.45144,7.79808,13.3294,0.555944,0.50522,1,27.0811
147115,148586875,G,3.67042,3.5056,0.979974,0.459655,3.63999,0.125946,0.272587,1,T,4.88784,-3.83979,0.870553,-2.89446,3.93724,-0.681225,2.91864,-1,7.9862
147115,148589667,G,22.0194,-21.0838,-6.3492,0.0461983,22.019,0.0020981,-2.84909,1,G,7.00578,-6.64113,-1.49057,1.65631,6.80635,0.241008,-2.92081,-1,3.07025
147115,148700275,G,7.61418,-3.34916,-0.512347,6.818,3.38812,1.44913,-2.98979,1,G,9.29198,-1.59188,3.43906,8.48343,3.78962,1.54552,2.00431,1,4.32492
147115,148731139,G,26.3326,4.23439,9.09832,24.3451,10.0354,1.61936,1.13521,1,T,5.48716,1.69741,0.323116,5.20693,1.72789,1.82269,0.188107,-1,3.90169
147115,148724763,G,6.85121,-4.39346,4.09203,3.2986,6.00393,0.52496,2.3917,-1,G,9.98045,-7.53737,1.91133,6.25565,7.77593,0.736169,2.89325,1,3.69273
147115,148803187,G,10.8574,6.60735,8.61477,0.0122873,10.8569,0.00113175,0.916517,-1,T,5.66689,-1.05209,0.963841,5.48331,1.42684,2.05591,2.39994,1,10.9654
147115,148813995,G,8.03151,-3.15921,3.13491,6.68474,4.45064,1.19586,2.36006,1,G,8.26218,1.50299,-4.04482,7.04507,4.31504,1.26618,-1.21502,1,8.56772
147115,148899699,G,8.04358,2.83684,-0.195013,7.52345,2.84354,1.70006,-0.0686349,1,T,4.53381,0.440905,-1.05685,4.38554,1.14514,2.05256,-1.17556,-1,2.01394
147115,148929435,G,24.8505,10.0659,-4.34745,22.3006,10.9646,1.45868,-0.407701,1,G,16.1784,9.90972,-2.55168,12.5306,10.233,1.03159,-0.252018,1,4.85184
147115,148985003,G,27.5691,-7.05719,1.82034,26.5881,7.28818,2.00563,2.88915,1,T,3.00529,-0.611977,-0.781633,2.83463,0.992707,1.77172,-2.23505,1,3.03343
147115,149099443,G,11.7427,-3.03497,1.97003,11.1708,3.61829,1.8457,2.56584,1,G,6.87848,-3.90482,0.884572,5.59216,4.00376,1.13608,2.91882,-1,3.07255
147115,149116219,G,28.5276,6.78662,1.65086,-27.6591,6.98452,-2.08498,0.238617,-1,T,4.71608,0.402262,0.766628,-4.63473,0.865756,-2.37949,1.08757,1,2.17315
147115,149311011,G,10.3083,-1.14957,9.0499,4.79877,9.12262,0.504372,1.69715,1,T,5.17976,1.0354,0.481409,-5.05123,1.14184,-2.19267,0.435217,1,12.2048
147115,149342251,G,20.5382,-2.75875,4.12465,-19.9295,4.9622,-2.09865,2.1603,-1,T,5.47266,-0.58263,1.08732,5.33077,1.23358,2.16985,2.0627,-1,20.6183
147115,149514003,G,7.99371,-5.15867,0.0224212,-6.10539,5.15872,-1.00537,3.13725,-1,G,5.52532,5.38933,1.2112,0.078349,5.52376,0.0141835,0.221067,1,12.0359
147115,149533603,G,7.22647,-2.31219,-5.51738,4.05255,5.98228,0.634074,-1.96764,-1,T,3.29083,0.17076,-0.977669,3.13582,0.992469,1.86775,-1.39788,1,3.48851
147115,148389148,G,22.1741,-3.03232,-11.7952,-18.53,12.1788,-1.20663,-1.82243,1,G,11.0191,5.19423,-2.90507,-9.27302,5.95143,-1.22657,-0.509947,1,10.3928
147115,148402236,G,24.0239,6.62011,-8.35033,21.5309,10.6562,1.45277,-0.900463,1,T,8.20105,-2.01326,0.344888,7.94191,2.04259,2.06722,2.97193,-1,9.19167
147115,148544180,G,12.6549,-1.79257,-2.63536,12.2465,3.18723,2.05575,-2.16811,-1,G,11.053,-4.20473,-1.04618,10.1677,4.33292,1.58871,-2.89773,1,3.18493
147115,148746420,G,19.4092,7.1435,-9.5203,15.331,11.9023,1.07115,-0.927075,1,T,3.75472,0.00401619,-0.755844,-3.67634,0.755855,-2.28538,-1.56548,1,15.6221
147115,148776756,G,8.95041,4.61343,-1.06692,-7.59451,4.7352,-1.25102,-0.227269,1,G,10.2221,-0.438632,4.38432,-9.22311,4.4062,-1.48456,1.67051,-1,7.50461
147115,148803404,G,17.4895,-3.61137,0.382606,-17.1079,3.63158,-2.2541,3.03604,-1,G,7.84693,-6.40483,-2.49767,-3.78191,6.87461,-0.525592,-2.76977,1,10.0374
